cartodb_id,name,description,created_at,updated_at,the_geom,bbox,type,resource,id,dataset_id,scientificname,ee_id
86467,Aratinga_acuticaudata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-74.51,-39.190000000000005,-35.01,12.47",raster,rasters/04040405428907908306-10230916910884460445,04040405428907908306-10230916910884460445,iucn_birds,Aratinga acuticaudata,GME/images/04040405428907908306-10230916910884460445
86468,Aramus_guarauna,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-97.17,-39.32000000000001,-34.79,31.250000000000004",raster,rasters/04040405428907908306-04155086829114042681,04040405428907908306-04155086829114042681,iucn_birds,Aramus guarauna,GME/images/04040405428907908306-04155086829114042681
86469,Aramidopsis_plateni,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"118.74999999999999,-5.710000000000001,125.25,1.76",raster,rasters/04040405428907908306-17307596788686935508,04040405428907908306-17307596788686935508,iucn_birds,Aramidopsis plateni,GME/images/04040405428907908306-17307596788686935508
86470,Aramides_ypecaha,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-64.03,-36.53000000000001,-42.11,-6.8500000000000005",raster,rasters/04040405428907908306-01598963459001964759,04040405428907908306-01598963459001964759,iucn_birds,Aramides ypecaha,GME/images/04040405428907908306-01598963459001964759
86471,Aramides_saracura,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-58.7,-31.700000000000014,-39.69,-17.57",raster,rasters/04040405428907908306-00341647950616785714,04040405428907908306-00341647950616785714,iucn_birds,Aramides saracura,GME/images/04040405428907908306-00341647950616785714
86472,Aramides_mangle,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-48.45,-25.46999999999999,-34.79,-0.58",raster,rasters/04040405428907908306-14451913649690175984,04040405428907908306-14451913649690175984,iucn_birds,Aramides mangle,GME/images/04040405428907908306-14451913649690175984
86473,Aramides_calopterus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.34,-10.799999999999997,-64.64,-0.13000000000000003",raster,rasters/04040405428907908306-07506379760008689890,04040405428907908306-07506379760008689890,iucn_birds,Aramides calopterus,GME/images/04040405428907908306-07506379760008689890
86474,Arachnothera_robusta,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"95.18,-8.790000000000001,118.74000000000002,9.420000000000003",raster,rasters/04040405428907908306-13328033826422300592,04040405428907908306-13328033826422300592,iucn_birds,Arachnothera robusta,GME/images/04040405428907908306-13328033826422300592
86475,Arachnothera_flavigaster,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"95.18,-5.949999999999999,119.27000000000001,11.649999999999999",raster,rasters/04040405428907908306-12613694434585658235,04040405428907908306-12613694434585658235,iucn_birds,Arachnothera flavigaster,GME/images/04040405428907908306-12613694434585658235
86476,Arachnothera_crassirostris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"95.18,-5.949999999999998,119.27000000000001,10.459999999999999",raster,rasters/04040405428907908306-12685518419629295952,04040405428907908306-12685518419629295952,iucn_birds,Arachnothera crassirostris,GME/images/04040405428907908306-12685518419629295952
86477,Arachnothera_chrysogenys,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"95.18,-7.770000000000001,119.27000000000001,13.629999999999999",raster,rasters/04040405428907908306-09300593548384446559,04040405428907908306-09300593548384446559,iucn_birds,Arachnothera chrysogenys,GME/images/04040405428907908306-09300593548384446559
86478,Aquila_adalberti,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-7.23,36.28,-2.0100000000000007,41.56",raster,rasters/04040405428907908306-02334117549519618773,04040405428907908306-02334117549519618773,iucn_birds,Aquila adalberti,GME/images/04040405428907908306-02334117549519618773
86479,Apus_pacificus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"69.99999999999999,-43.65,166.35000000000002,68.4",raster,rasters/04040405428907908306-17374990641026845393,04040405428907908306-17374990641026845393,iucn_birds,Apus pacificus,GME/images/04040405428907908306-17374990641026845393
86480,Apus_affinis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-17.539999999999996,-34.99999999999999,151.74,44.299730822441425",raster,rasters/04040405428907908306-03136158679889186805,04040405428907908306-03136158679889186805,iucn_birds,Apus affinis,GME/images/04040405428907908306-03136158679889186805
86481,Apteryx_owenii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"174.26,-41.14000000000001,175.83999999999997,-35.879999999999995",raster,rasters/04040405428907908306-04664992843437055331,04040405428907908306-04664992843437055331,iucn_birds,Apteryx owenii,GME/images/04040405428907908306-04664992843437055331
86482,Aplonis_striata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"163.98,-22.4,168.13,-20.08",raster,rasters/04040405428907908306-01376626465829776287,04040405428907908306-01376626465829776287,iucn_birds,Aplonis striata,GME/images/04040405428907908306-01376626465829776287
86483,Aplonis_santovestris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"166.62,-15.479999999999997,166.8,-14.79",raster,rasters/04040405428907908306-11970026699617803786,04040405428907908306-11970026699617803786,iucn_birds,Aplonis santovestris,GME/images/04040405428907908306-11970026699617803786
86484,Aplonis_opaca,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"134.23,5.25,163.04,15.299999999999999",raster,rasters/04040405428907908306-10927798222972217163,04040405428907908306-10927798222972217163,iucn_birds,Aplonis opaca,GME/images/04040405428907908306-10927798222972217163
86485,Aplonis_mystacea,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"134.39,-7.87,142.72,-2.7599999999999993",raster,rasters/04040405428907908306-00372368871700900901,04040405428907908306-00372368871700900901,iucn_birds,Aplonis mystacea,GME/images/04040405428907908306-00372368871700900901
86486,Aplonis_magna,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"134.79,-1.22,136.39,-0.62",raster,rasters/04040405428907908306-06241494108843378695,04040405428907908306-06241494108843378695,iucn_birds,Aplonis magna,GME/images/04040405428907908306-06241494108843378695
86487,Aplonis_cinerascens,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-159.82000000000002,-21.259999999999998,-159.72999999999996,-21.200000000000003",raster,rasters/04040405428907908306-14644226763813425215,04040405428907908306-14644226763813425215,iucn_birds,Aplonis cinerascens,GME/images/04040405428907908306-14644226763813425215
86488,Aplonis_atrifusca,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-172.79999999999998,-14.390000000000002,-169.41000000000003,-13.430000000000001",raster,rasters/04040405428907908306-06691599125049601789,04040405428907908306-06691599125049601789,iucn_birds,Aplonis atrifusca,GME/images/04040405428907908306-06691599125049601789
86489,Aphrastura_spinicauda,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-75.71999999999998,-55.989999999999995,-58.599999999999994,-30.299999999999997",raster,rasters/04040405428907908306-12824912868847983250,04040405428907908306-12824912868847983250,iucn_birds,Aphrastura spinicauda,GME/images/04040405428907908306-12824912868847983250
86490,Aphelocoma_ultramarina,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-111.32000000000001,18.73,-96.57,35.19",raster,rasters/04040405428907908306-18400275234458560617,04040405428907908306-18400275234458560617,iucn_birds,Aphelocoma ultramarina,GME/images/04040405428907908306-18400275234458560617
86491,Aphantochroa_cirrochloris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-51.78000000000001,-30.650000000000002,-39.67,-13.409999999999998",raster,rasters/04040405428907908306-14365037374480982711,04040405428907908306-14365037374480982711,iucn_birds,Aphantochroa cirrochloris,GME/images/04040405428907908306-14365037374480982711
86492,Apalis_sharpii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-13.850000000000001,4.730000000000001,1.3500000000000014,10.52",raster,rasters/04040405428907908306-08033263389676128113,04040405428907908306-08033263389676128113,iucn_birds,Apalis sharpii,GME/images/04040405428907908306-08033263389676128113
86493,Apalis_nigriceps,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-11.679999999999998,-4.090000000000001,33.800000000000004,9.61",raster,rasters/04040405428907908306-02874721454390747317,04040405428907908306-02874721454390747317,iucn_birds,Apalis nigriceps,GME/images/04040405428907908306-02874721454390747317
86494,Apalis_karamojae,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"33.17,-5.2299999999999995,35.57,4.04",raster,rasters/04040405428907908306-02424311317824650918,04040405428907908306-02424311317824650918,iucn_birds,Apalis karamojae,GME/images/04040405428907908306-02424311317824650918
86495,Apalis_chirindensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"32.39,-20.79,36.48000000000001,-16.31",raster,rasters/04040405428907908306-14535944904698036360,04040405428907908306-14535944904698036360,iucn_birds,Apalis chirindensis,GME/images/04040405428907908306-14535944904698036360
86496,Apalis_chariessa,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"34.839999999999996,-16.55,40.54000000000001,-1.92",raster,rasters/04040405428907908306-03975649400377558113,04040405428907908306-03975649400377558113,iucn_birds,Apalis chariessa,GME/images/04040405428907908306-03975649400377558113
86497,Anthus_trivialis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-16.680000000000003,-24.850000000000005,135.38,79.09646742695799",raster,rasters/04040405428907908306-07644693296864632363,04040405428907908306-07644693296864632363,iucn_birds,Anthus trivialis,GME/images/04040405428907908306-07644693296864632363
86498,Anthus_sylvanus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"69.86,22.149999999999995,120.75,34.35",raster,rasters/04040405428907908306-11801353607519003113,04040405428907908306-11801353607519003113,iucn_birds,Anthus sylvanus,GME/images/04040405428907908306-11801353607519003113
86499,Anthus_rufulus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"64.36,-10.950000000000005,128.24,36.28000000000001",raster,rasters/04040405428907908306-11771736544126180199,04040405428907908306-11771736544126180199,iucn_birds,Anthus rufulus,GME/images/04040405428907908306-11771736544126180199
86500,Anthus_lutescens,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-82.84,-37.15,-34.79,10.02",raster,rasters/04040405428907908306-12238172713381746822,04040405428907908306-12238172713381746822,iucn_birds,Anthus lutescens,GME/images/04040405428907908306-12238172713381746822
86501,Anthus_gutturalis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"135.52,-9.84,149.30000000000004,-3.4099999999999997",raster,rasters/04040405428907908306-11391962450279595949,04040405428907908306-11391962450279595949,iucn_birds,Anthus gutturalis,GME/images/04040405428907908306-11391962450279595949
86503,Anthus_godlewskii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"52.419999999999995,5.9099999999999975,120.64000000000003,56.21999999999999",raster,rasters/04040405428907908306-16080175564528123752,04040405428907908306-16080175564528123752,iucn_birds,Anthus godlewskii,GME/images/04040405428907908306-16080175564528123752
86504,Anthus_chacoensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-64.81999999999998,-38.45000000000001,-55.609999999999985,-22.22",raster,rasters/04040405428907908306-10052351455807411513,04040405428907908306-10052351455807411513,iucn_birds,Anthus chacoensis,GME/images/04040405428907908306-10052351455807411513
86505,Anthus_campestris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-17.539999999999996,-1.8600000000000063,100.65,62.637206284639625",raster,rasters/04040405428907908306-15775375701097818561,04040405428907908306-15775375701097818561,iucn_birds,Anthus campestris,GME/images/04040405428907908306-15775375701097818561
86506,Anthus_brachyurus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"10.52,-30.77,36.989999999999995,1.1600000000000001",raster,rasters/04040405428907908306-06969941414873618582,04040405428907908306-06969941414873618582,iucn_birds,Anthus brachyurus,GME/images/04040405428907908306-06969941414873618582
86507,Anthreptes_rhodolaemus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"95,-6.1800000000000015,118.84999999999998,13.579999999999998",raster,rasters/04040405428907908306-01642949784539240256,04040405428907908306-01642949784539240256,iucn_birds,Anthreptes rhodolaemus,GME/images/04040405428907908306-01642949784539240256
86508,Anthreptes_rectirostris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-15.519999999999998,-10.630000000000003,36.300000000000004,12.12",raster,rasters/04040405428907908306-01498954098008620360,04040405428907908306-01498954098008620360,iucn_birds,Anthreptes rectirostris,GME/images/04040405428907908306-01498954098008620360
86509,Anthreptes_neglectus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"34.97,-14.84,40.84,-1.37",raster,rasters/04040405428907908306-17990768983672506373,04040405428907908306-17990768983672506373,iucn_birds,Anthreptes neglectus,GME/images/04040405428907908306-17990768983672506373
86510,Anthreptes_collaris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-17.19,-34.220000000000006,46.18000000000001,14.870000000000001",raster,rasters/04040405428907908306-08368753151597328587,04040405428907908306-08368753151597328587,iucn_birds,Anthreptes collaris,GME/images/04040405428907908306-08368753151597328587
86511,Anthreptes_aurantium,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"8.489999999999998,-7.709999999999999,30.370000000000008,5.51",raster,rasters/04040405428907908306-13523650511340995844,04040405428907908306-13523650511340995844,iucn_birds,Anthreptes aurantium,GME/images/04040405428907908306-13523650511340995844
86512,Anthracoceros_coronatus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"73.93,5.91,85.96,24.820000000000004",raster,rasters/04040405428907908306-07710859695766251462,04040405428907908306-07710859695766251462,iucn_birds,Anthracoceros coronatus,GME/images/04040405428907908306-07710859695766251462
86513,Anthoscopus_punctifrons,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-16.530000000000005,7.319999999999999,39.06,17.65",raster,rasters/04040405428907908306-11958464366334634887,04040405428907908306-11958464366334634887,iucn_birds,Anthoscopus punctifrons,GME/images/04040405428907908306-11958464366334634887
86514,Anthochaera_paradoxa,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"143.81,-43.61,148.35999999999999,-39.58",raster,rasters/04040405428907908306-17546476771168230332,04040405428907908306-17546476771168230332,iucn_birds,Anthochaera paradoxa,GME/images/04040405428907908306-17546476771168230332
86515,Anthochaera_chrysoptera,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"135.08,-43.650000000000006,153.64,-24.000000000000004",raster,rasters/04040405428907908306-00666862927051648817,04040405428907908306-00666862927051648817,iucn_birds,Anthochaera chrysoptera,GME/images/04040405428907908306-00666862927051648817
86516,Anser_indicus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"68.4,9.689999999999998,106.20000000000002,51.64000000000001",raster,rasters/04040405428907908306-10740066433979038090,04040405428907908306-10740066433979038090,iucn_birds,Anser indicus,GME/images/04040405428907908306-10740066433979038090
86517,Anser_fabalis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-180,20.519999999999992,180,77.74",raster,rasters/04040405428907908306-12997124207128346470,04040405428907908306-12997124207128346470,iucn_birds,Anser fabalis,GME/images/04040405428907908306-12997124207128346470
86518,Anser_brachyrhynchus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-28.809999999999995,51.06999999999999,22.05,80.38",raster,rasters/04040405428907908306-07778463384889845035,04040405428907908306-07778463384889845035,iucn_birds,Anser brachyrhynchus,GME/images/04040405428907908306-07778463384889845035
86519,Anser_anser,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-24.550000000000004,-38,153.54999999999998,89.11860173626395",raster,rasters/04040405428907908306-12594586488701780948,04040405428907908306-12594586488701780948,iucn_birds,Anser anser,GME/images/04040405428907908306-12594586488701780948
86520,Anser_albifrons,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-177.39999999999998,12.440000000000007,-69.89999999999999,72.60932466096354",raster,rasters/04040405428907908306-06653693224013401343,04040405428907908306-06653693224013401343,iucn_birds,Anser albifrons,GME/images/04040405428907908306-06653693224013401343
86521,Anomalospiza_imberbis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-13,-31.5,41.17999999999999,12.929999999999998",raster,rasters/04040405428907908306-07228160797190178071,04040405428907908306-07228160797190178071,iucn_birds,Anomalospiza imberbis,GME/images/04040405428907908306-07228160797190178071
86522,Anodorhynchus_leari,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-40.84000000000001,-10.069999999999999,-38.51,-9.509999999999998",raster,rasters/04040405428907908306-12601456419770801738,04040405428907908306-12601456419770801738,iucn_birds,Anodorhynchus leari,GME/images/04040405428907908306-12601456419770801738
86523,Anodorhynchus_hyacinthinus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-61.88,-22.68,-43.790000000000006,3.61",raster,rasters/04040405428907908306-01503661109929413181,04040405428907908306-01503661109929413181,iucn_birds,Anodorhynchus hyacinthinus,GME/images/04040405428907908306-01503661109929413181
86524,Anodorhynchus_glaucus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-54.559999999999995,-27.06,-54.54,-27.040000000000003",raster,rasters/04040405428907908306-14416377455499624340,04040405428907908306-14416377455499624340,iucn_birds,Anodorhynchus glaucus,GME/images/04040405428907908306-14416377455499624340
86525,Anhima_cornuta,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-80.64,-24.299999999999997,-35.14,10.53",raster,rasters/04040405428907908306-06595066222753683910,04040405428907908306-06595066222753683910,iucn_birds,Anhima cornuta,GME/images/04040405428907908306-06595066222753683910
86526,Andropadus_virens,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-16.83,-16.54,39.910000000000004,13.550000000000004",raster,rasters/04040405428907908306-07272300645966389003,04040405428907908306-07272300645966389003,iucn_birds,Andropadus virens,GME/images/04040405428907908306-07272300645966389003
86527,Andropadus_montanus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"8.72,4.05,12.360000000000001,7.969999999999999",raster,rasters/04040405428907908306-08204968324302483599,04040405428907908306-08204968324302483599,iucn_birds,Andropadus montanus,GME/images/04040405428907908306-08204968324302483599
86528,Andropadus_gracilirostris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-16.8,-8.720000000000002,37.989999999999995,13.04",raster,rasters/04040405428907908306-05405606217273030937,04040405428907908306-05405606217273030937,iucn_birds,Andropadus gracilirostris,GME/images/04040405428907908306-05405606217273030937
86529,Anas_zonorhyncha,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"94.18,8.549999999999995,150.59,59.85",raster,rasters/04040405428907908306-03737391073699665329,04040405428907908306-03737391073699665329,iucn_birds,Anas zonorhyncha,GME/images/04040405428907908306-03737391073699665329
86530,Anas_strepera,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"172.17000000000002,-11.439999999999998,-177.39999999999998,68.00000000000001",raster,rasters/04040405428907908306-09081130887061184832,04040405428907908306-09081130887061184832,iucn_birds,Anas strepera,GME/images/04040405428907908306-09081130887061184832
86531,Anas_querquedula,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"179.78,-37.81,-179.15,68.37",raster,rasters/04040405428907908306-09592093183751816624,04040405428907908306-09592093183751816624,iucn_birds,Anas querquedula,GME/images/04040405428907908306-09592093183751816624
86532,Anas_platyrhynchos,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"178.55999999999997,-46.67999999999999,-179.15,72.36999999999999",raster,rasters/04040405428907908306-07063693810326908164,04040405428907908306-07063693810326908164,iucn_birds,Anas platyrhynchos,GME/images/04040405428907908306-07063693810326908164
86533,Anas_chlorotis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"177.70000000000002,-47.29000000000001,-176.9,-34.38",raster,rasters/04040405428907908306-11880386759195255853,04040405428907908306-11880386759195255853,iucn_birds,Anas chlorotis,GME/images/04040405428907908306-11880386759195255853
86534,Anas_bahamensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-92.02000000000001,-52.89,-35.529999999999994,27.240000000000002",raster,rasters/04040405428907908306-14740898707393202853,04040405428907908306-14740898707393202853,iucn_birds,Anas bahamensis,GME/images/04040405428907908306-14740898707393202853
86535,Anas_andium,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.94999999999999,-4.950000000000001,-69.64,9.930000000000001",raster,rasters/04040405428907908306-14050431106445172562,04040405428907908306-14050431106445172562,iucn_birds,Anas andium,GME/images/04040405428907908306-14050431106445172562
86536,Anairetes_parulus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.67999999999999,-55.989999999999995,-62.040000000000006,2.5200000000000005",raster,rasters/04040405428907908306-14518424236887584226,04040405428907908306-14518424236887584226,iucn_birds,Anairetes parulus,GME/images/04040405428907908306-14518424236887584226
86537,Anairetes_nigrocristatus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.82,-10.860000000000001,-75.97999999999999,-4.35",raster,rasters/04040405428907908306-01325536620987656540,04040405428907908306-01325536620987656540,iucn_birds,Anairetes nigrocristatus,GME/images/04040405428907908306-01325536620987656540
86538,Anairetes_agilis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.27,-3.9900000000000024,-71.53,8.04",raster,rasters/04040405428907908306-09593738611128941190,04040405428907908306-09593738611128941190,iucn_birds,Anairetes agilis,GME/images/04040405428907908306-09593738611128941190
86539,Anabazenops_dorsalis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.57999999999998,-14.110000000000001,-68.33,1.5200000000000002",raster,rasters/04040405428907908306-09449281349969266249,04040405428907908306-09449281349969266249,iucn_birds,Anabazenops dorsalis,GME/images/04040405428907908306-09449281349969266249
86540,Anabacerthia_amaurotis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-56.54,-29.830000000000002,-41.16,-19.710000000000008",raster,rasters/04040405428907908306-16735459093606046918,04040405428907908306-16735459093606046918,iucn_birds,Anabacerthia amaurotis,GME/images/04040405428907908306-16735459093606046918
86541,Amytornis_goyderi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"135.21,-29.38,140.9,-23.18",raster,rasters/04040405428907908306-04773663673124607395,04040405428907908306-04773663673124607395,iucn_birds,Amytornis goyderi,GME/images/04040405428907908306-04773663673124607395
86542,Amytornis_dorotheae,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"133.98,-21.38,140.42,-14.88",raster,rasters/04040405428907908306-07790137292863979906,04040405428907908306-07790137292863979906,iucn_birds,Amytornis dorotheae,GME/images/04040405428907908306-07790137292863979906
86543,Ampelion_rubrocristatus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.85,-18.100000000000005,-63.88999999999999,11.219999999999999",raster,rasters/04040405428907908306-12204747565815195527,04040405428907908306-12204747565815195527,iucn_birds,Ampelion rubrocristatus,GME/images/04040405428907908306-12204747565815195527
86544,Ammomanes_grayi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"11.71,-27.170000000000005,16.660000000000004,-15.209999999999999",raster,rasters/04040405428907908306-17133145949604109987,04040405428907908306-17133145949604109987,iucn_birds,Ammomanes grayi,GME/images/04040405428907908306-17133145949604109987
86545,Ammodramus_humeralis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-76.8,-41.17,-34.79,12.47",raster,rasters/04040405428907908306-05143937125959792755,04040405428907908306-05143937125959792755,iucn_birds,Ammodramus humeralis,GME/images/04040405428907908306-05143937125959792755
86546,Ammodramus_caudacutus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-84.83,27.160000000000004,-69.50999999999999,43.959999999999994",raster,rasters/04040405428907908306-06152641554413774491,04040405428907908306-06152641554413774491,iucn_birds,Ammodramus caudacutus,GME/images/04040405428907908306-06152641554413774491
86547,Ammodramus_aurifrons,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.12,-17.919999999999998,-44.88,10.19",raster,rasters/04040405428907908306-12911446529879577921,04040405428907908306-12911446529879577921,iucn_birds,Ammodramus aurifrons,GME/images/04040405428907908306-12911446529879577921
